urlAT,categoríaAT,categoríaF,categoríaLN,volumenAT
https://www.alternativateatral.com//obra71558-teatro-online-tercer-cuerpo,3.6666666666666665,,,12
https://www.alternativateatral.com//obra56703-lidia-borda--caramelos-santos,3.857142857142857,,,7
https://www.alternativateatral.com//obra40809-el-regreso-de-lucinda,3.5,,,2
https://www.alternativateatral.com//obra57904-el-camino-de-tu-vida-recital-de-musica-poemas-y-saberes-sensibles,4.37037037037037,,,27
https://www.alternativateatral.com//obra67810-maxxxmorra--hasta-que-digas-la-palabra-musical,3.9285714285714284,,,14
https://www.alternativateatral.com//obra13539-el-renidero,4.0,,,3
https://www.alternativateatral.com//obra63701-los-crazy-mozarts,4.555555555555555,,,9
https://www.alternativateatral.com//obra78685-no-me-digas-senora,3.2,,,5
https://www.alternativateatral.com//obra75998-papa-querido,4.230769230769231,,,13
https://www.alternativateatral.com//obra19832-pedime-lo-que-quieras-standup-gauchito,3.0,,,3
https://www.alternativateatral.com//obra32679-misero-bufo-una-farsa,4.333333333333333,,,18
https://www.alternativateatral.com//obra77805-a-mordiscones,4.448275862068965,,,29
https://www.alternativateatral.com//obra38059-el-espejo,4.0,,,16
https://www.alternativateatral.com//obra68742-cigoto,4.4,,,5
https://www.alternativateatral.com//obra80516-israfel,4.055555555555555,,,18
https://www.alternativateatral.com//obra79838-todos-mis-intentos,4.0,,,2
https://www.alternativateatral.com//obra51107-seamos-libres-jose-de-san-martin,4.428571428571429,,,7
https://www.alternativateatral.com//obra41597-humor-zarpado,3.6666666666666665,,,3
https://www.alternativateatral.com//obra54885-espectaculos-de-fin-de-ano--accion-wicked,4.0,,,2
https://www.alternativateatral.com//obra64849-adrian-iaies--el-colegiales-trio-presenta-madera-cuero-y-unas-campanas,4.714285714285714,,,7
https://www.alternativateatral.com//obra56815-caperucita-que-ojos-tan-grandes-tienes,3.875,,,16
https://www.alternativateatral.com//obra45860-de-muerte-andamos,4.166666666666667,,,6
https://www.alternativateatral.com//obra73082-una-rosa-blanca,4.333333333333333,,,9
https://www.alternativateatral.com//obra13566-para-angustias-consuelo,4.666666666666667,,,3
https://www.alternativateatral.com//obra72647-proyecto-barilli,4.125,,,8
https://www.alternativateatral.com//obra53915-circuito-5-presenta-tadem,4.333333333333333,,,3
https://www.alternativateatral.com//obra14966-zapping-vaudeville,4.0,,,1
https://www.alternativateatral.com//obra79521-orquesta-tipica-di-pasquale-y-flor-bobadilla-oliva,4.666666666666667,,,3
https://www.alternativateatral.com//obra4521-miserere-nobis,4.0,,,1
https://www.alternativateatral.com//obra22048-narciso,4.5,,,2
https://www.alternativateatral.com//obra17582-1810,4.5,,,2
https://www.alternativateatral.com//obra72511-solasunica-escena-8,3.8461538461538463,,,13
https://www.alternativateatral.com//obra52258-hombres-de-honor,4.326530612244898,,,49
https://www.alternativateatral.com//obra75779-las-cautivas,4.2,10.0,,5
https://www.alternativateatral.com//obra74682-partido-homenaje,4.146341463414634,,,41
https://www.alternativateatral.com//obra60493-el-mago-de-oz,1.0,,,2
https://www.alternativateatral.com//obra8415-testigos,3.375,,,8
https://www.alternativateatral.com//obra54047-mate-a-un-tipo,4.449275362318841,,,69
https://www.alternativateatral.com//obra50148-fernp.nando-samartin--culto-gitano,4.666666666666667,,,6
https://www.alternativateatral.com//obra42475-solos,4.0,,,6
https://www.alternativateatral.com//obra6313-transfrappe,5.0,,,2
https://www.alternativateatral.com//obra54858-hechos-de-muerte,4.6,,,5
https://www.alternativateatral.com//obra72719-axel-krygier,4.666666666666667,,,3
https://www.alternativateatral.com//obra33135-sector-peluqueria,4.153846153846154,,,13
https://www.alternativateatral.com//obra82285-bajo-el-mar--escenario-ludico-para-bebes-y-ninos,4.0,,,3
https://www.alternativateatral.com//obra66961-envase-para-telaranas,4.333333333333333,,,3
https://www.alternativateatral.com//obra77410-flamencas,4.333333333333333,,,3
https://www.alternativateatral.com//obra20583-instinto-humano,4.0,,,1
https://www.alternativateatral.com//obra61122-secretos,4.3,,,20
https://www.alternativateatral.com//obra67161-a-su-lado,4.666666666666667,,,12
https://www.alternativateatral.com//obra71616-teatro-online-lima-japon-bonsai,3.0,,,5
https://www.alternativateatral.com//obra68899-jardin-panoptico,4.2,,,5
https://www.alternativateatral.com//obra66997-policia-para-ratas,4.6,,,10
https://www.alternativateatral.com//obra81876-muestra-4to-ano-turno-manp.nana--profesora-mercedes-fraile,4.333333333333333,,,3
https://www.alternativateatral.com//obra80089-stand-up-en-haiku,3.0,,,1
https://www.alternativateatral.com//obra80870-te-voy-a-matar-mama,4.0476190476190474,,,21
https://www.alternativateatral.com//obra34707-princesas-zombies,4.0,,,2
https://www.alternativateatral.com//obra75299-concierto-1--musica-viva-danza-despierta,4.8,,,5
https://www.alternativateatral.com//obra40259-teresa-parodi-volver-en-el-tasso,4.666666666666667,,,3
https://www.alternativateatral.com//obra45218-al-abrir-la-puerta--caleidoscopio,3.0,,,2
https://www.alternativateatral.com//obra76591-makinal,4.5,,,2
https://www.alternativateatral.com//obra23691-chilanga-enter-comicos,3.5,,,2
https://www.alternativateatral.com//obra64153-pugil-quien-dice-hasta-donde,4.0,,,4
https://www.alternativateatral.com//obra71127-elena-amanece-sola,4.5,,,2
https://www.alternativateatral.com//obra70235-historica,4.125,,,8
https://www.alternativateatral.com//obra40633-un-verdadero-homenaje-a-sandro,4.0,,,3
https://www.alternativateatral.com//obra75301-amores-tangos,4.666666666666667,,,3
https://www.alternativateatral.com//obra70126-80-de-un-minuto,3.0,,,4
https://www.alternativateatral.com//obra49083-comicologos,3.7083333333333335,,,24
https://www.alternativateatral.com//obra68821-un-campo-de-batalla,4.352941176470588,,,17
https://www.alternativateatral.com//obra59213-diciembre,4.0,,,17
https://www.alternativateatral.com//obra19385-lo-que-mata-es-la-humedad,2.5,,,2
https://www.alternativateatral.com//obra73276-solasunica-escena-19,4.5,,,6
https://www.alternativateatral.com//obra61589-ciclo-de-guitarras--victoria-de-paolo-y-roberto-calvo--fulero-berretin,4.5,,,2
https://www.alternativateatral.com//obra50881-isabel-de-guevara-la-carta-silenciada,4.181818181818182,,,22
https://www.alternativateatral.com//obra64121-manzi-intimo,4.5,,,8
https://www.alternativateatral.com//obra17027-quien-sabe-marta,4.333333333333333,,,3
https://www.alternativateatral.com//obra80380-enganp.nando-a-la-pena,4.533333333333333,,,15
https://www.alternativateatral.com//obra34760-las-mutaciones,4.0,,,3
https://www.alternativateatral.com//obra81021-arder-artaud,4.5,,,2
https://www.alternativateatral.com//obra32586-catalinas-sur-la-atipica-en-concierto,4.5,,,2
https://www.alternativateatral.com//obra50751-sacco-y-vanzetti,3.9047619047619047,,,21
https://www.alternativateatral.com//obra57484-negro-falotico-boleros,4.5,,,2
https://www.alternativateatral.com//obra77560-ciclo-teatroflash,4.37037037037037,,,27
https://www.alternativateatral.com//obra53734-tiro-al-blanco,4.0,,,8
https://www.alternativateatral.com//obra49722-la-luna-que-te-pario,4.303370786516854,,,89
https://www.alternativateatral.com//obra44417-rotos-de-amor,3.5,,,2
https://www.alternativateatral.com//obra80992-lila,4.857142857142857,,,7
https://www.alternativateatral.com//obra81592-floresta-reunion-de-cosas-agradables-y-de-buen-gusto,4.6,,,5
https://www.alternativateatral.com//obra56792-oigo-tu-voz,4.166666666666667,,,6
https://www.alternativateatral.com//obra50721-matar-al-taxi-boy,2.888888888888889,,,9
https://www.alternativateatral.com//obra62479-hair,3.9285714285714284,,,14
https://www.alternativateatral.com//obra26567-texticulos-ejemplares,3.125,,,8
https://www.alternativateatral.com//obra65871-bastadeamoresdemierda--el-pela-gonzalo-romero,3.0,,,5
https://www.alternativateatral.com//obra57334-no-es-facil-decirlo,3.5,,,4
https://www.alternativateatral.com//obra54401-eternamente-jovenes--forever-young,4.333333333333333,,,3
https://www.alternativateatral.com//obra79299-garrick-cumpli-tu-deseo,4.333333333333333,,,3
https://www.alternativateatral.com//obra77900-la-madonnita,4.125,,,56
https://www.alternativateatral.com//obra3315-la-bella-y-la-bestia,3.6,,,5
https://www.alternativateatral.com//obra49811-guardianes-de-la-justicia,3.0,,,2
https://www.alternativateatral.com//obra50748-heroe-en-vivo,4.0,,,4
https://www.alternativateatral.com//obra66390-la-medicina-tomo-i,4.3125,,,16
https://www.alternativateatral.com//obra75809-una-obra-para-mi,4.3088235294117645,,,68
https://www.alternativateatral.com//obra54514-categoria-mosquitos,3.888888888888889,,,9
https://www.alternativateatral.com//obra76195-mujer-diamante,4.428571428571429,,,14
https://www.alternativateatral.com//obra1250-futuro-negro,4.0,,,4
https://www.alternativateatral.com//obra78810-no-orines-mi-cactus-porque-te-castro-los-tololos,4.369565217391305,,,46
https://www.alternativateatral.com//obra78157-pacifico,4.0,,,11
https://www.alternativateatral.com//obra72884-entre-el-blues-y-el-jazz,4.6923076923076925,,,13
https://www.alternativateatral.com//obra74604-teatro-al-paso-abril-2021,5.0,,,4
https://www.alternativateatral.com//obra68202-camoruco-en-concierto,4.0,,,6
https://www.alternativateatral.com//obra66791-barbara-pascual-presenta-alma-de-hoja,3.5,,,2
https://www.alternativateatral.com//obra62376-jacinta-clusellas--carolina-mama,2.5,,,2
https://www.alternativateatral.com//obra58990-ventanitas-en-concierto,4.5,,,2
https://www.alternativateatral.com//obra80512-toto-yulele-presenta-una-casa,4.0,,,1
https://www.alternativateatral.com//obra59440-zombies-circus-show,3.0,,,1
https://www.alternativateatral.com//obra41942-medea-en-manhattan,3.5,,,8
https://www.alternativateatral.com//obra30955-diptico-kafkiano,3.75,,,8
https://www.alternativateatral.com//obra59127-distracciones--sala-6,4.2,,,10
https://www.alternativateatral.com//obra76314-mc-beth,4.0,,,4
https://www.alternativateatral.com//obra6385-palo-va-palo-viene-los-muchachos-se-entretienen,3.5,,,2
https://www.alternativateatral.com//obra35267-domino-breves-piezas-teatrales-2-edicion,4.333333333333333,,,3
https://www.alternativateatral.com//obra7664-los-padres-terribles,3.3333333333333335,,,9
https://www.alternativateatral.com//obra77160-raul-barboza,4.6,,,30
https://www.alternativateatral.com//obra22079-ya-se-que-te-gusta-el-whisky,2.6666666666666665,,,3
https://www.alternativateatral.com//obra74972-heroe-modo-cafe-concert,4.571428571428571,,,7
https://www.alternativateatral.com//obra37436-pizarniketas-poligrafas--hay-que-irse-a-la-bosta,4.090909090909091,,,11
https://www.alternativateatral.com//obra13051-la-ultima-cena,4.0,,,1
https://www.alternativateatral.com//obra42139-fammy-en-el-arcoiris-musical,4.5,,,2
https://www.alternativateatral.com//obra42482-animales,3.8333333333333335,,,6
https://www.alternativateatral.com//obra36560-bruno-arias,5.0,,,1
https://www.alternativateatral.com//obra40609-korczak-y-los-ninos,3.5454545454545454,,,22
https://www.alternativateatral.com//obra74280-buenas-noches-malvinas,4.666666666666667,,,3
https://www.alternativateatral.com//obra78171-el-poder-segun-gambaro,4.571428571428571,,,7
https://www.alternativateatral.com//obra59744-visita,4.0,,,4
https://www.alternativateatral.com//obra78816-peroncho-en-vivo,4.0,,,15
https://www.alternativateatral.com//obra80618-dos-bacalaos-noruegos,4.375,,5.0,56
https://www.alternativateatral.com//obra80429-ahi-de-donde-vengo,4.7272727272727275,,,11
https://www.alternativateatral.com//obra39434-taquicardia,4.0,,,1
https://www.alternativateatral.com//obra72326-tarea-en-casa,4.4,,,5
https://www.alternativateatral.com//obra52821-la-sombria-linea,3.7,,,10
https://www.alternativateatral.com//obra27666-hijos-del-monte,3.823529411764706,,,17
https://www.alternativateatral.com//obra7716-ph--un-lugar-comun,3.4,,,15
https://www.alternativateatral.com//obra78141-todo-bien-ritual-para-una-payasa-sola,4.466666666666667,,,30
https://www.alternativateatral.com//obra70048-yellow-towel,3.090909090909091,,,11
https://www.alternativateatral.com//obra53251-pajaro-tiresias,3.875,,,8
https://www.alternativateatral.com//obra8709-educando-a-rita,3.6666666666666665,,,3
https://www.alternativateatral.com//obra22863-en-tren-de-sonar,4.285714285714286,,,7
https://www.alternativateatral.com//obra4406-el-metodo-gronholm,3.6666666666666665,,,3
https://www.alternativateatral.com//obra30550-tap-show-ii,4.444444444444445,,,9
https://www.alternativateatral.com//obra19709-el-pasajero-passing-strange,3.0,,,1
https://www.alternativateatral.com//obra76004-pasillo-breve-noviembre,3.6666666666666665,,,3
https://www.alternativateatral.com//obra59232-ella-es-un-encanto,4.333333333333333,,,6
https://www.alternativateatral.com//obra58997-palo-pandolfo-amp-roly-berrio,5.0,,,2
https://www.alternativateatral.com//obra44536-pasaje,4.28,,,25
https://www.alternativateatral.com//obra68648-caer,4.222222222222222,,,18
https://www.alternativateatral.com//obra27270-un-canario,4.0,,,5
https://www.alternativateatral.com//obra55573-la-ultima-toma,3.7142857142857144,,,14
https://www.alternativateatral.com//obra55058-sobre-waldos-y-edgardos,4.0,,,2
https://www.alternativateatral.com//obra79716-ciclo-contemporanexs-ensamble-de-jazz-del-conservatorio-astor-piazzolla,4.333333333333333,,,6
https://www.alternativateatral.com//obra69072-ofelia-vomita-su-naufragio,4.333333333333333,,,3
https://www.alternativateatral.com//obra81128-bodas-de-sangre,3.142857142857143,,,7
https://www.alternativateatral.com//obra10418-chiches--teatro-en-cochecito,3.6363636363636362,,,11
https://www.alternativateatral.com//obra70481-bacalao-regado-al-vino,4.0,,,2
https://www.alternativateatral.com//obra68675-artistas-en-sus-pliegues,4.0,,,1
https://www.alternativateatral.com//obra27663-clown-in-concerto,4.666666666666667,,,3
https://www.alternativateatral.com//obra38768-conversaciones-con-el-mas-alla,3.925925925925926,,,27
https://www.alternativateatral.com//obra65343-la-cerradura,4.3076923076923075,,,13
https://www.alternativateatral.com//obra66195-cuando-no-quieras-sentir,4.444444444444445,,,9
https://www.alternativateatral.com//obra75095-problema-problemita-problemon,3.6,,,5
https://www.alternativateatral.com//obra34073-i-love-stan-dap-ellas,3.0,,,1
https://www.alternativateatral.com//obra57448-tiestes-y-atreo,3.888888888888889,5.0,,270
https://www.alternativateatral.com//obra35110-el-amor-es-un-chino,4.166666666666667,,,6
https://www.alternativateatral.com//obra67577-quiero-pertenecer,4.6,,,10
https://www.alternativateatral.com//obra57184-verona,4.0,,,2
https://www.alternativateatral.com//obra75393-otro-grupo-de-stand-up,4.5,,,4
https://www.alternativateatral.com//obra44627-aguara,4.0,,,2
https://www.alternativateatral.com//obra38200-placebo,4.545454545454546,,,11
https://www.alternativateatral.com//obra70239-monologos,4.333333333333333,,,3
https://www.alternativateatral.com//obra40870-el-casamiento,4.153846153846154,,,26
https://www.alternativateatral.com//obra57967-the-threepenny-opera--la-opera-de-tres-centavos-se-presenta-en-ingles,4.25,,,16
https://www.alternativateatral.com//obra73110-encriptado,4.0,,,5
https://www.alternativateatral.com//obra56574-los-hermanos-karaoke-de-cine-humus-bernardo-francese-agustin-gregori-e-ignacio-laxalde-77--maria-de-manuela-gamboa-14,4.2,,,5
https://www.alternativateatral.com//obra77189-guay-sou-sirius-secon-weiv,4.0,,,3
https://www.alternativateatral.com//obra7863-la-historia-del-ixquic,4.296296296296297,,,27
https://www.alternativateatral.com//obra62554-festival-de-arte-queer-domingo-9,5.0,,,2
https://www.alternativateatral.com//obra9477-la-vuelta-al-mundo-en-80-dias,2.6,,,5
https://www.alternativateatral.com//obra56817-el-show-de-la-menopausia,4.0,,,5
https://www.alternativateatral.com//obra24474-mujeres-al-sol,2.8823529411764706,,,17
https://www.alternativateatral.com//obra76725-la-marca-del-agua,4.333333333333333,,,3
https://www.alternativateatral.com//obra22757-roberto-y-sus-pensamientos,3.75,,,4
https://www.alternativateatral.com//obra67371-canil,3.5,,,4
https://www.alternativateatral.com//obra58495-la-bruta-espera--sala-4,3.3333333333333335,,,12
https://www.alternativateatral.com//obra55823-que-noche-de-casamiento,3.4814814814814814,,,27
https://www.alternativateatral.com//obra42054-encuentro,5.0,,,2
https://www.alternativateatral.com//obra65508-musiquitas,4.323529411764706,,,34
https://www.alternativateatral.com//obra80955-de-golpe,4.5,,,6
https://www.alternativateatral.com//obra38395-las-musas-inquietantes,4.0,,,13
https://www.alternativateatral.com//obra81022-hotel-del-fin-del-mundo,4.25,,,16
https://www.alternativateatral.com//obra44312-i-una-buena-preguntita-banal,4.0,,,4
https://www.alternativateatral.com//obra16134-la-gran-magia,3.0,,,3
https://www.alternativateatral.com//obra41858-la-tempestad,4.25,,,16
https://www.alternativateatral.com//obra59144-sueno-de-una-noche-de-verano--sala-2,4.2,,,5
https://www.alternativateatral.com//obra53197-yelou,4.6,,,60
https://www.alternativateatral.com//obra78943-show-canciones-francesas-chansons,3.6666666666666665,,,3
https://www.alternativateatral.com//obra28474-autopsia-a-un-copo-de-nieve,3.6,,,5
https://www.alternativateatral.com//obra73529-de-cuerpos-cautivos-a-cuerpos-creativos,4.0,,,2
https://www.alternativateatral.com//obra32168-casa-doce-la-hora-del-cielo,4.363636363636363,,,11
https://www.alternativateatral.com//obra37433-enrealidad,3.0,,,11
https://www.alternativateatral.com//obra53504-no-es-solo-humor-es-mucho-menos,3.0,,,1
https://www.alternativateatral.com//obra33043-frankenstein-la-criatura-sin-nombre,2.5,,,2
https://www.alternativateatral.com//obra72040-relato-situado-memoria-del-aislamiento-2,4.25,,,8
https://www.alternativateatral.com//obra19500-merpin,3.2,,,10
https://www.alternativateatral.com//obra36617-sonar-con-cocodrilos,4.0,,,1
https://www.alternativateatral.com//obra23515-venecia,2.9375,,,16
https://www.alternativateatral.com//obra77361-lame-un-cabaret-sustentable,3.8333333333333335,,,6
https://www.alternativateatral.com//obra14556-el-ultimo-fuego,2.0,,,2
https://www.alternativateatral.com//obra76755-grande,4.37037037037037,,,27
https://www.alternativateatral.com//obra81898-viento-en-popa-ciclo-dos,5.0,,,2
https://www.alternativateatral.com//obra72222-los-7franceses-madrid,4.142857142857143,,,7
https://www.alternativateatral.com//obra65148-vosotras,3.5,,,2
https://www.alternativateatral.com//obra9548-tartufo-x-moliere,3.0,,,1
https://www.alternativateatral.com//obra50754-desentranp.nando,4.0,,,1
https://www.alternativateatral.com//obra64538-sana-sana,3.0,,,2
https://www.alternativateatral.com//obra53349-la-lija,4.166666666666667,,,6
https://www.alternativateatral.com//obra27779-ni-vivos-ni-muertos,4.083333333333333,,,12
https://www.alternativateatral.com//obra29364-fan-i-will-not-free-you-until-you-bless-me,4.0,,,1
https://www.alternativateatral.com//obra63377-peregrina,4.615384615384615,,,13
https://www.alternativateatral.com//obra52539-rio-que-va,4.7,,,10
https://www.alternativateatral.com//obra74072-ping-pong,4.277777777777778,,,18
https://www.alternativateatral.com//obra44957-ultimos-remordimientos-antes-del-olvido,4.5,,,2
https://www.alternativateatral.com//obra71120-diversas-historias-diversas,4.491803278688525,,,61
https://www.alternativateatral.com//obra42772-la-furia-del-volcan,4.057142857142857,,,35
https://www.alternativateatral.com//obra75985-ser,4.4,,,10
https://www.alternativateatral.com//obra41557-esto-se-iba-a-llamar-proyecto-chejov-work-sin-progress,4.5,,,2
https://www.alternativateatral.com//obra44341-alicia-un-musical-de-maravillas,4.0,,,2
https://www.alternativateatral.com//obra49941-relojero,4.0,,,12
https://www.alternativateatral.com//obra64194-en-una-canasta,5.0,,,1
https://www.alternativateatral.com//obra51084-soy-paciente,3.5,,,4
https://www.alternativateatral.com//obra31485-flores-sobre-el-orin,3.488372093023256,,,43
https://www.alternativateatral.com//obra79676-tiempo-y-dinero,4.0,,,4
https://www.alternativateatral.com//obra72375-las-senoritas-de-avignon,4.421052631578948,,,19
https://www.alternativateatral.com//obra16817-hombre-elefante,3.857142857142857,,,7
https://www.alternativateatral.com//obra11679-delito-en-la-isla-de-las-cabras,3.0,,,4
https://www.alternativateatral.com//obra81606-adultos-nivel-2--prof-martin-arias,4.5,,,2
https://www.alternativateatral.com//obra12332-la-luna-sobre-mi,2.75,,,4
https://www.alternativateatral.com//obra75062-la-terquedad-de-las-cucarachas,4.55,,,20
https://www.alternativateatral.com//obra26509-gallina-roja,4.5,,,2
https://www.alternativateatral.com//obra66740-tango,4.625,,,8
https://www.alternativateatral.com//obra54848-impreciso,4.3,,,10
https://www.alternativateatral.com//obra22987-ummagumma,5.0,,,1
https://www.alternativateatral.com//obra76127-copar,4.25,,,12
https://www.alternativateatral.com//obra59107-dulce-vampirita-una-divertida-aventura-monstruosa,4.333333333333333,,,3
https://www.alternativateatral.com//obra32553-usted-puede-ser-un-asesino,3.0,,,2
https://www.alternativateatral.com//obra1672-el-farmer--rosas-en-el-destierro,3.0,,,1
https://www.alternativateatral.com//obra55384-quien-es-silvita--sala-5,4.0,,,3
https://www.alternativateatral.com//obra60801-un-ojo-de-la-cara,4.15,,,20
https://www.alternativateatral.com//obra62266-disney-boys,4.5,,,2
https://www.alternativateatral.com//obra73535-viii-7-ex-y-1-marido-domingo-6,4.333333333333333,,,3
https://www.alternativateatral.com//obra59691-ultima-chance--sala-2,3.4782608695652173,,,23
https://www.alternativateatral.com//obra25253-todo-disfraz-repugna-a-quien-lo-lleva,4.0,,,3
https://www.alternativateatral.com//obra75768-sin-pelos-en-el-bozo,4.5,,,12
https://www.alternativateatral.com//obra58727-paso-doble,4.25,,,4
https://www.alternativateatral.com//obra72352-fabulalo,4.0,,,2
https://www.alternativateatral.com//obra82312-adentro-es-demasiado-poema-y-cancion,4.5,,,2
https://www.alternativateatral.com//obra80792-jazz-y-algo-mazz--la-caldera-big-band,4.333333333333333,,,3
https://www.alternativateatral.com//obra35016-sociedad,4.25,,,4
https://www.alternativateatral.com//obra68672-no-vendra-otra-manp.nana,4.5,,,2
https://www.alternativateatral.com//obra22065-amanda-vuelve,3.7777777777777777,,,27
https://www.alternativateatral.com//obra7905-la-tumba-del-nino-moral,3.7142857142857144,,,7
https://www.alternativateatral.com//obra75235-viernes-2708,4.0,,,3
https://www.alternativateatral.com//obra72759-las-putas,4.111111111111111,,,27
https://www.alternativateatral.com//obra24957-pessoa-saudades,4.0,,,15
https://www.alternativateatral.com//obra31422-el-guru,4.0,,,2
https://www.alternativateatral.com//obra18715-julieta-y-julieta,5.0,,,1
https://www.alternativateatral.com//obra24020-mujeres-jubilosas,5.0,,,1
https://www.alternativateatral.com//obra68730-ciclo-de-pianistas--juan-jose-zeballos-interpreta-a-ludovico-einaudi-y-astor-piazzolla,2.0,,,2
https://www.alternativateatral.com//obra81375-les-arts-florissants,4.533333333333333,,,15
https://www.alternativateatral.com//obra80586-mr-bluskay,5.0,,,2
https://www.alternativateatral.com//obra75629-soy-un-fantasma,4.285714285714286,,,21
https://www.alternativateatral.com//obra59648-silencio-de-gato,3.5,,,4
https://www.alternativateatral.com//obra57793-juan-ingaramo,4.666666666666667,,,3
https://www.alternativateatral.com//obra66969-proyecto-r,4.166666666666667,,,6
https://www.alternativateatral.com//obra66130-las-aventuras-de-clemente-y-superdent,3.6666666666666665,,,6
https://www.alternativateatral.com//obra51171-preciosos-instrumentos,4.208333333333333,,,24
https://www.alternativateatral.com//obra45537-maria-sobre-maria,5.0,,,3
https://www.alternativateatral.com//obra13629-desnudos,4.0,,,1
https://www.alternativateatral.com//obra80474-luciano-reina-en-el-galpon-artistico-de-caballito,4.75,,,4
https://www.alternativateatral.com//obra64401-las-hijas-de-bernarda-alba,4.5,,,20
https://www.alternativateatral.com//obra74505-600-caballos-de-fuerza,4.266666666666667,,,15
https://www.alternativateatral.com//obra70224-circus--panem-et-circenses,4.5,,,8
https://www.alternativateatral.com//obra76182-la-familia-adams,4.083333333333333,,,12
https://www.alternativateatral.com//obra80660-novecento,4.0,,,7
https://www.alternativateatral.com//obra46917-mujeres-perfectas,3.5,,,2
https://www.alternativateatral.com//obra79527-musica-argentina-de-norte-a-sur,4.5,,,2
https://www.alternativateatral.com//obra54681-apolo-y-jacinto,4.3,,,10
https://www.alternativateatral.com//obra48065-la-increible-historia-del-traje-invisible--melocoton-pajarito,4.5,,,2
https://www.alternativateatral.com//obra57224-aca-no-hay-fantasmas,3.3333333333333335,,,15
https://www.alternativateatral.com//obra48857-fortin-tomado-un-pasado-distopico,4.25,,,8
https://www.alternativateatral.com//obra25228-alfonsina-y-los-hombres,4.0,,,9
https://www.alternativateatral.com//obra81383-juana-somos-todas,4.538461538461538,,,65
https://www.alternativateatral.com//obra66622-recuerdos-a-la-hora-de-la-siesta,5.0,,,7
https://www.alternativateatral.com//obra73557-palabras-en-carnaval-casa-abierta-proyeccion-al-aire-libre,4.5,,,2
https://www.alternativateatral.com//obra20115-los-tres-chanchitos,4.464285714285714,,,84
https://www.alternativateatral.com//obra9892-el-despojamiento--el-angustiado,4.0,,,1
https://www.alternativateatral.com//obra32708-resiliencia,4.0,,,5
https://www.alternativateatral.com//obra23288-rojo,4.4324324324324325,,,74
https://www.alternativateatral.com//obra61106-giros--una-historia-de-tango-,4.0,,,4
https://www.alternativateatral.com//obra53500-bernardo-monk-orquesta,3.3333333333333335,,,3
https://www.alternativateatral.com//obra50739-simplemente-sucede,4.170731707317073,,,41
https://www.alternativateatral.com//obra75518-somos-asi,4.0,,,12
https://www.alternativateatral.com//obra36671-vainillas-para-la-cena,4.0,,,22
https://www.alternativateatral.com//obra60367-la-app-del-amor--sala-4,3.9411764705882355,,,17
https://www.alternativateatral.com//obra59618-trigo,4.586956521739131,,,46
https://www.alternativateatral.com//obra24071-fabula-la-asamblea-de-los-animales,4.25,,,16
https://www.alternativateatral.com//obra77510-mis-palabras,4.222222222222222,1.0,,9
https://www.alternativateatral.com//obra73147-conversaciones-con-erik-satie--nessy-muhr-y-florencia-firpo,4.666666666666667,,,3
https://www.alternativateatral.com//obra60210-las-benevolas,3.793103448275862,,,58
https://www.alternativateatral.com//obra24078-agamenon-volvi-del-supermercado-y-le-di-una-paliza-a-mi-hijo,3.586206896551724,,,29
https://www.alternativateatral.com//obra60265-paula-suarez-y-mora-martinez-presentan-su-disco-con-la-ilusion-como-fusil,5.0,,,3
https://www.alternativateatral.com//obra61523-la-cancion-es-urgente-teresa-parodi,4.833333333333333,,,12
https://www.alternativateatral.com//obra74092-cosas-que-supimos-siempre,3.8,,,10
https://www.alternativateatral.com//obra67342-km-400,4.153846153846154,,,13
https://www.alternativateatral.com//obra64940-cribas--nadia-larcher,4.666666666666667,,,3
https://www.alternativateatral.com//obra58814-antonela-canela,4.75,,,4
https://www.alternativateatral.com//obra52484-leonardo-sbaraglia--fernp.nando-tarres--el-territorio-del-poder,4.170403587443946,,,223
https://www.alternativateatral.com//obra73023-silvia,3.75,,,8
https://www.alternativateatral.com//obra62123-nucleo,4.333333333333333,,,3
https://www.alternativateatral.com//obra81788-indeleble,5.0,,,3
https://www.alternativateatral.com//obra59353-malvinas-en-tu-corazon,4.5,,,8
https://www.alternativateatral.com//obra72437-robinson-crusoe-el-mar,4.0,,,4
https://www.alternativateatral.com//obra57355-zombie-calificado--sala-4,4.055555555555555,,,18
https://www.alternativateatral.com//obra74150-proyecto-humedad,5.0,,,2
https://www.alternativateatral.com//obra68363-una-vez-mas,3.8333333333333335,,,6
https://www.alternativateatral.com//obra76701-burlocratas-el-tramite-marcha-bajo-ruedas,4.444444444444445,,,36
https://www.alternativateatral.com//obra20955-hay-que-apagar-el-fuego,3.0,,,2
https://www.alternativateatral.com//obra77975-ampelmann-una-comedia-sobre-el-amor-y-otras-revoluciones,4.0476190476190474,,,42
https://www.alternativateatral.com//obra67241-cabeza-rajada-tribulaciones-del-ser-argentino,4.333333333333333,,,15
https://www.alternativateatral.com//obra19100-chin-pum,4.333333333333333,,,3
https://www.alternativateatral.com//obra42628-hecatombe,4.25,,,4
https://www.alternativateatral.com//obra79441-el-inspector,3.9375,,,16
https://www.alternativateatral.com//obra62759-deconstruidos--sala-6,4.05,,,20
https://www.alternativateatral.com//obra33661-los-hombres-vuelven-al-monte,4.172413793103448,5.0,,58
https://www.alternativateatral.com//obra73037-comediantes-al-rescate,3.888888888888889,,,9
https://www.alternativateatral.com//obra60799-nuremberg,4.130434782608695,,,23
