urlAT,categoríaAT,página
https://www.alternativateatral.com//obra56662-matate-amor,4,358
https://www.alternativateatral.com//obra81060-jazmines-en-el-lidice,5,358
https://www.alternativateatral.com//obra50726-fugaz,5,358
https://www.alternativateatral.com//obra75262-alververas-la-saga,4,358
https://www.alternativateatral.com//obra81472-hacer-vivir-un-corazon,5,358
https://www.alternativateatral.com//obra65140-sex-vivi-tu-experiencia,5,359
https://www.alternativateatral.com//obra80572-fuga-dukesas-vuelve,5,359
https://www.alternativateatral.com//obra80802-mi-corazon-fue-una-trampa-para-pulpos,3,359
https://www.alternativateatral.com//obra80841-todo-lo-que-te-digo-es-por-tu-bien,0,359
https://www.alternativateatral.com//obra32723-terrenal,5,359
https://www.alternativateatral.com//obra81169-la-noche-de-los-asesinos,3,359
https://www.alternativateatral.com//obra27501-carpa-quemada,5,359
https://www.alternativateatral.com//obra79955-santiago-alonso--banda-en-concierto,4,360
https://www.alternativateatral.com//obra80618-dos-bacalaos-noruegos,0,360
https://www.alternativateatral.com//obra74405-habitacion-macbeth,5,360
https://www.alternativateatral.com//obra27501-carpa-quemada,5,360
https://www.alternativateatral.com//obra80617-todo-pega-vueltas,4,360
https://www.alternativateatral.com//obra56662-matate-amor,5,360
https://www.alternativateatral.com//obra81383-juana-somos-todas,5,360
https://www.alternativateatral.com//obra81299-prisma,5,361
https://www.alternativateatral.com//obra81060-jazmines-en-el-lidice,4,361
https://www.alternativateatral.com//obra75262-alververas-la-saga,4,361
https://www.alternativateatral.com//obra27007-othelo,4,361
https://www.alternativateatral.com//obra75262-alververas-la-saga,5,361
https://www.alternativateatral.com//obra81299-prisma,5,361
https://www.alternativateatral.com//obra80618-dos-bacalaos-noruegos,4,361
https://www.alternativateatral.com//obra81206-cuentos-de-hadas-argentinos,4,362
https://www.alternativateatral.com//obra27007-othelo,4,362
https://www.alternativateatral.com//obra52484-leonardo-sbaraglia--fernando-tarres--el-territorio-del-poder,4,362
https://www.alternativateatral.com//obra81383-juana-somos-todas,5,362
https://www.alternativateatral.com//obra27501-carpa-quemada,4,362
https://www.alternativateatral.com//obra81920-entre-tiempos-con-piazzolla,4,362
https://www.alternativateatral.com//obra81383-juana-somos-todas,5,362
https://www.alternativateatral.com//obra81383-juana-somos-todas,5,363
https://www.alternativateatral.com//obra81228-barracas-band,4,363
https://www.alternativateatral.com//obra81383-juana-somos-todas,5,363
https://www.alternativateatral.com//obra81195-no-hay-que-llorar,5,363
https://www.alternativateatral.com//obra52484-leonardo-sbaraglia--fernando-tarres--el-territorio-del-poder,5,363
https://www.alternativateatral.com//obra79234-camas-separadas,5,363
https://www.alternativateatral.com//obra32723-terrenal,4,363
https://www.alternativateatral.com//obra52484-leonardo-sbaraglia--fernando-tarres--el-territorio-del-poder,5,364
https://www.alternativateatral.com//obra81195-no-hay-que-llorar,4,364
https://www.alternativateatral.com//obra56662-matate-amor,3,364
https://www.alternativateatral.com//obra32723-terrenal,4,364
https://www.alternativateatral.com//obra79234-camas-separadas,5,364
https://www.alternativateatral.com//obra78661-la-escopeta,4,364
https://www.alternativateatral.com//obra79852-queridas-mias,5,364
https://www.alternativateatral.com//obra81316-libe-brent-el-amor-quema,5,365
https://www.alternativateatral.com//obra81516-gerardo-chendo,5,365
https://www.alternativateatral.com//obra76191-el-funeral-de-los-objetos,5,365
https://www.alternativateatral.com//obra81900-stevies-soul,5,365
https://www.alternativateatral.com//obra79518-proyecto-frankenstein,5,365
https://www.alternativateatral.com//obra81209-deshojando-un-mundo,5,365
https://www.alternativateatral.com//obra75992-las-burbujas,4,365
https://www.alternativateatral.com//obra77809-adelfa,0,366
https://www.alternativateatral.com//obra81388-muestra-adultos-teatro-jueves-des-encuentros,5,366
https://www.alternativateatral.com//obra81209-deshojando-un-mundo,3,366
https://www.alternativateatral.com//obra74405-habitacion-macbeth,5,366
https://www.alternativateatral.com//obra81228-barracas-band,4,366
https://www.alternativateatral.com//obra81167-lara-fichera-trio-presenta-en-el-filo,5,366
https://www.alternativateatral.com//obra75262-alververas-la-saga,1,366
https://www.alternativateatral.com//obra32723-terrenal,4,367
https://www.alternativateatral.com//obra33494-grafa-memoria-de-un-pueblo,4,367
https://www.alternativateatral.com//obra80618-dos-bacalaos-noruegos,4,367
https://www.alternativateatral.com//obra81657-todo-vuelve,3,367
https://www.alternativateatral.com//obra56662-matate-amor,5,367
https://www.alternativateatral.com//obra79006-el-relato,4,367
https://www.alternativateatral.com//obra81095-carolina-terry,4,367
https://www.alternativateatral.com//obra56662-matate-amor,4,368
https://www.alternativateatral.com//obra65140-sex-vivi-tu-experiencia,5,368
https://www.alternativateatral.com//obra81095-carolina-terry,4,368
https://www.alternativateatral.com//obra66410-improactiva-improvisacion-interactivano-apague-su-celular,4,368
https://www.alternativateatral.com//obra52484-leonardo-sbaraglia--fernando-tarres--el-territorio-del-poder,2,368
https://www.alternativateatral.com//obra81095-carolina-terry,4,368
https://www.alternativateatral.com//obra52484-leonardo-sbaraglia--fernando-tarres--el-territorio-del-poder,5,368
https://www.alternativateatral.com//obra79749-occidente,4,370
https://www.alternativateatral.com//obra80742-yerma,5,370
https://www.alternativateatral.com//obra53763-yo-alfonsina-una-mujer-libre,5,370
https://www.alternativateatral.com//obra81626-parirnos,5,370
https://www.alternativateatral.com//obra81569-la-luna-de-chavela-y-federico,5,370
https://www.alternativateatral.com//obra80837-los-arboles-mueren-de-pie,4,370
https://www.alternativateatral.com//obra81569-la-luna-de-chavela-y-federico,4,370
https://www.alternativateatral.com//obra81247-verona,5,371
https://www.alternativateatral.com//obra81920-entre-tiempos-con-piazzolla,4,371
https://www.alternativateatral.com//obra80380-enganando-a-la-pena,4,371
https://www.alternativateatral.com//obra76675-cita-a-ciegas,4,371
https://www.alternativateatral.com//obra80841-todo-lo-que-te-digo-es-por-tu-bien,5,371
https://www.alternativateatral.com//obra65140-sex-vivi-tu-experiencia,5,371
https://www.alternativateatral.com//obra81920-entre-tiempos-con-piazzolla,5,371
https://www.alternativateatral.com//obra81215-la-ventana-del-arbol-y-ana-frank,4,372
https://www.alternativateatral.com//obra65140-sex-vivi-tu-experiencia,2,372
https://www.alternativateatral.com//obra81920-entre-tiempos-con-piazzolla,5,372
https://www.alternativateatral.com//obra81300-algo-inutil,4,372
https://www.alternativateatral.com//obra80841-todo-lo-que-te-digo-es-por-tu-bien,5,372
https://www.alternativateatral.com//obra78366-fernanda-lavia--los-hijos-del-igor,5,372
https://www.alternativateatral.com//obra81089-fin-del-drama,4,372
https://www.alternativateatral.com//obra80951-los-tiempos-compuestos,5,373
https://www.alternativateatral.com//obra74405-habitacion-macbeth,4,373
https://www.alternativateatral.com//obra49569-el-mar-de-noche,4,373
https://www.alternativateatral.com//obra80956-chongo-triste,4,373
https://www.alternativateatral.com//obra79518-proyecto-frankenstein,4,373
https://www.alternativateatral.com//obra36093-la-pilarcita,5,373
https://www.alternativateatral.com//obra81386-muestra-comedia-lunes-esperando-la-carroza,5,373
https://www.alternativateatral.com//obra81840-en-el-fondo,5,374
https://www.alternativateatral.com//obra80503-jettatore,5,374
https://www.alternativateatral.com//obra80502-no-hay-que-llorar,3,374
https://www.alternativateatral.com//obra81516-gerardo-chendo,4,374
https://www.alternativateatral.com//obra80841-todo-lo-que-te-digo-es-por-tu-bien,5,374
https://www.alternativateatral.com//obra81840-en-el-fondo,4,374
https://www.alternativateatral.com//obra81920-entre-tiempos-con-piazzolla,5,374
https://www.alternativateatral.com//obra76675-cita-a-ciegas,4,375
//www.alternativateatral.com/opinador296873-maxi-y,4,375
https://www.alternativateatral.com//obra81671-rp-alfredo-grande-contraindicaciones-monologo-implicado,3,375
https://www.alternativateatral.com//obra76675-cita-a-ciegas,0,375
https://www.alternativateatral.com//obra81584-stand-up-show-friends--especial-navidad,5,375
https://www.alternativateatral.com//obra33661-los-hombres-vuelven-al-monte,5,375
https://www.alternativateatral.com//obra81710-encuentro-fin-de-ano-el-jufre,4,375
https://www.alternativateatral.com//obra81522-las-criadas,4,376
https://www.alternativateatral.com//obra81548-les-cirujas--varonas,5,376
https://www.alternativateatral.com//obra80502-no-hay-que-llorar,4,376
https://www.alternativateatral.com//obra81206-cuentos-de-hadas-argentinos,5,376
https://www.alternativateatral.com//obra65140-sex-vivi-tu-experiencia,3,376
https://www.alternativateatral.com//obra78366-fernanda-lavia--los-hijos-del-igor,5,376
https://www.alternativateatral.com//obra80837-los-arboles-mueren-de-pie,4,376
https://www.alternativateatral.com//obra81776-vos-yo-cualquiera,5,377
https://www.alternativateatral.com//obra79091-eternidad,3,377
https://www.alternativateatral.com//obra53763-yo-alfonsina-una-mujer-libre,3,377
https://www.alternativateatral.com//obra81247-verona,4,377
https://www.alternativateatral.com//obra81626-parirnos,5,377
https://www.alternativateatral.com//obra65931-terapia-cual-es-tu-limite,4,377
https://www.alternativateatral.com//obra81013-revival-music-hall,4,377
https://www.alternativateatral.com//obra81900-stevies-soul,4,378
https://www.alternativateatral.com//obra51252-carrousel,0,378
https://www.alternativateatral.com//obra81386-muestra-comedia-lunes-esperando-la-carroza,4,378
https://www.alternativateatral.com//obra81920-entre-tiempos-con-piazzolla,4,378
https://www.alternativateatral.com//obra80958-les-bataclanes,5,378
https://www.alternativateatral.com//obra81626-parirnos,5,378
https://www.alternativateatral.com//obra81432-arriba-el-bajo-pueblo,0,378
https://www.alternativateatral.com//obra81359-la-importancia-de-llamarse-ernesto,4,379
https://www.alternativateatral.com//obra81710-encuentro-fin-de-ano-el-jufre,5,379
https://www.alternativateatral.com//obra71033-fumor-hemenino,4,379
https://www.alternativateatral.com//obra75262-alververas-la-saga,5,379
https://www.alternativateatral.com//obra80502-no-hay-que-llorar,5,379
https://www.alternativateatral.com//obra81215-la-ventana-del-arbol-y-ana-frank,5,379
https://www.alternativateatral.com//obra81089-fin-del-drama,5,379
https://www.alternativateatral.com//obra81920-entre-tiempos-con-piazzolla,5,380
https://www.alternativateatral.com//obra75262-alververas-la-saga,5,380
https://www.alternativateatral.com//obra81626-parirnos,4,380
https://www.alternativateatral.com//obra81742-hugo-pasquale-y-los-ficcionarios,4,380
https://www.alternativateatral.com//obra74875-enema-de-agua-tibia-y-miel,5,380
https://www.alternativateatral.com//obra81671-rp-alfredo-grande-contraindicaciones-monologo-implicado,3,380
https://www.alternativateatral.com//obra78481-tu-manera-particular-de-amar,4,380
https://www.alternativateatral.com//obra77718-carton-pintado,5,381
https://www.alternativateatral.com//obra81206-cuentos-de-hadas-argentinos,5,381
https://www.alternativateatral.com//obra36093-la-pilarcita,5,381
https://www.alternativateatral.com//obra81507-la-reina-del-ajo,4,381
https://www.alternativateatral.com//obra81310-noche-de-cupulas-la-inmobiliaria,0,381
https://www.alternativateatral.com//obra81742-hugo-pasquale-y-los-ficcionarios,4,381
https://www.alternativateatral.com//obra74405-habitacion-macbeth,5,381
https://www.alternativateatral.com//obra80956-chongo-triste,3,382
https://www.alternativateatral.com//obra36093-la-pilarcita,5,382
https://www.alternativateatral.com//obra81215-la-ventana-del-arbol-y-ana-frank,5,382
https://www.alternativateatral.com//obra33661-los-hombres-vuelven-al-monte,5,382
https://www.alternativateatral.com//obra81522-las-criadas,4,382
https://www.alternativateatral.com//obra75262-alververas-la-saga,5,382
https://www.alternativateatral.com//obra78366-fernanda-lavia--los-hijos-del-igor,0,382
https://www.alternativateatral.com//obra81247-verona,5,383
https://www.alternativateatral.com//obra81432-arriba-el-bajo-pueblo,5,383
https://www.alternativateatral.com//obra81920-entre-tiempos-con-piazzolla,5,383
https://www.alternativateatral.com//obra75262-alververas-la-saga,4,383
https://www.alternativateatral.com//obra81184-corazon-sabe-pequena-comedia-metafisica,4,383
https://www.alternativateatral.com//obra81516-gerardo-chendo,5,383
https://www.alternativateatral.com//obra74405-habitacion-macbeth,5,383
https://www.alternativateatral.com//obra81137-lo-de-gladis,5,385
https://www.alternativateatral.com//obra77718-carton-pintado,4,385
https://www.alternativateatral.com//obra76675-cita-a-ciegas,4,385
https://www.alternativateatral.com//obra80502-no-hay-que-llorar,3,385
https://www.alternativateatral.com//obra65140-sex-vivi-tu-experiencia,4,385
https://www.alternativateatral.com//obra81920-entre-tiempos-con-piazzolla,4,385
https://www.alternativateatral.com//obra27007-othelo,4,385
https://www.alternativateatral.com//obra81742-hugo-pasquale-y-los-ficcionarios,5,386
https://www.alternativateatral.com//obra81920-entre-tiempos-con-piazzolla,3,386
https://www.alternativateatral.com//obra81215-la-ventana-del-arbol-y-ana-frank,5,386
https://www.alternativateatral.com//obra49569-el-mar-de-noche,4,386
https://www.alternativateatral.com//obra80837-los-arboles-mueren-de-pie,5,386
https://www.alternativateatral.com//obra75262-alververas-la-saga,5,386
https://www.alternativateatral.com//obra81522-las-criadas,5,386
https://www.alternativateatral.com//obra81247-verona,5,388
https://www.alternativateatral.com//obra45806-2812,5,388
https://www.alternativateatral.com//obra65140-sex-vivi-tu-experiencia,5,388
https://www.alternativateatral.com//obra70887-nunca-quise-renunciar-a-mi-carne,5,388
https://www.alternativateatral.com//obra80702-guillermo-cides--concierto-de-stick,5,388
https://www.alternativateatral.com//obra67979-la-vis-comica,5,388
https://www.alternativateatral.com//obra76038-misterio-o-milagro,4,388
https://www.alternativateatral.com//obra81722-super-heroes-y-heroinas-urbans-segunda-parte,5,389
https://www.alternativateatral.com//obra80724-lo-que-termina-mal-no-termina,3,389
https://www.alternativateatral.com//obra81722-super-heroes-y-heroinas-urbans-segunda-parte,5,389
https://www.alternativateatral.com//obra80754-usted-esta-aqui-10-anos,5,389
https://www.alternativateatral.com//obra81247-verona,5,389
https://www.alternativateatral.com//obra81247-verona,4,389
https://www.alternativateatral.com//obra81587-noche-de-peliculas,5,389
https://www.alternativateatral.com//obra77943-un-hombre-peligroso,4,390
https://www.alternativateatral.com//obra81613-el-sonido-de-lo-fragil,4,390
https://www.alternativateatral.com//obra81722-super-heroes-y-heroinas-urbans-segunda-parte,5,390
https://www.alternativateatral.com//obra80702-guillermo-cides--concierto-de-stick,4,390
https://www.alternativateatral.com//obra80719-el-club-fiesta-recaudacion,5,390
https://www.alternativateatral.com//obra81247-verona,5,390
https://www.alternativateatral.com//obra54047-mate-a-un-tipo,3,390
https://www.alternativateatral.com//obra54047-mate-a-un-tipo,5,391
https://www.alternativateatral.com//obra54047-mate-a-un-tipo,5,391
https://www.alternativateatral.com//obra80958-les-bataclanes,3,391
https://www.alternativateatral.com//obra80958-les-bataclanes,3,391
https://www.alternativateatral.com//obra79990-buenos-aires--berlin-una-noche-de-cabaret-ligeramente-demencial,5,391
https://www.alternativateatral.com//obra81388-muestra-adultos-teatro-jueves-des-encuentros,4,391
https://www.alternativateatral.com//obra45806-2812,3,391
https://www.alternativateatral.com//obra81247-verona,5,392
https://www.alternativateatral.com//obra81283-walter,4,392
https://www.alternativateatral.com//obra67979-la-vis-comica,4,392
https://www.alternativateatral.com//obra81332-la-rantifusa--ciclo-musical-entramados,5,392
https://www.alternativateatral.com//obra67979-la-vis-comica,5,392
https://www.alternativateatral.com//obra80958-les-bataclanes,4,392
https://www.alternativateatral.com//obra80383-estranjero,4,392
https://www.alternativateatral.com//obra81722-super-heroes-y-heroinas-urbans-segunda-parte,5,393
https://www.alternativateatral.com//obra80785-romero-y-julita,0,393
https://www.alternativateatral.com//obra80539-torcasa,4,393
https://www.alternativateatral.com//obra80958-les-bataclanes,5,393
https://www.alternativateatral.com//obra81503-fede-larocca,5,393
https://www.alternativateatral.com//obra81587-noche-de-peliculas,5,393
https://www.alternativateatral.com//obra80958-les-bataclanes,4,393
https://www.alternativateatral.com//obra81338-las-cosas-que-digo-cuando-pienso,5,394
https://www.alternativateatral.com//obra81247-verona,4,394
https://www.alternativateatral.com//obra80958-les-bataclanes,4,394
https://www.alternativateatral.com//obra80904-ciclon--un-ciclo-on,5,394
https://www.alternativateatral.com//obra81332-la-rantifusa--ciclo-musical-entramados,3,394
https://www.alternativateatral.com//obra80958-les-bataclanes,4,394
https://www.alternativateatral.com//obra80956-chongo-triste,4,394
https://www.alternativateatral.com//obra81722-super-heroes-y-heroinas-urbans-segunda-parte,4,396
https://www.alternativateatral.com//obra80958-les-bataclanes,4,396
https://www.alternativateatral.com//obra80861-campeonato-match-impro-2022,5,396
https://www.alternativateatral.com//obra80861-campeonato-match-impro-2022,4,396
https://www.alternativateatral.com//obra54047-mate-a-un-tipo,0,396
https://www.alternativateatral.com//obra81112-la-casa-de-bernarda-alba,4,396
https://www.alternativateatral.com//obra80785-romero-y-julita,5,396
https://www.alternativateatral.com//obra81777-las-partes-y-el-todo,5,398
https://www.alternativateatral.com//obra81417-los-extranos,4,398
https://www.alternativateatral.com//obra81299-prisma,4,398
https://www.alternativateatral.com//obra81299-prisma,5,398
https://www.alternativateatral.com//obra81299-prisma,5,398
https://www.alternativateatral.com//obra80795-bar-el-olvido,5,398
https://www.alternativateatral.com//obra81299-prisma,5,398
https://www.alternativateatral.com//obra80989-congreso-argentino-de-gestion-cultural,4,399
https://www.alternativateatral.com//obra81417-los-extranos,5,399
https://www.alternativateatral.com//obra80874-vane-butera-en-vivo,5,399
https://www.alternativateatral.com//obra76038-misterio-o-milagro,4,399
https://www.alternativateatral.com//obra81332-la-rantifusa--ciclo-musical-entramados,5,399
https://www.alternativateatral.com//obra53616-pornografia-sentimental,5,399
https://www.alternativateatral.com//obra64900-un-domingo-en-familia,4,399
https://www.alternativateatral.com//obra81300-algo-inutil,5,400
https://www.alternativateatral.com//obra76038-misterio-o-milagro,3,400
https://www.alternativateatral.com//obra81665-ecomaticas,0,400
https://www.alternativateatral.com//obra81336-clase-63,4,400
https://www.alternativateatral.com//obra76038-misterio-o-milagro,5,400
https://www.alternativateatral.com//obra79990-buenos-aires--berlin-una-noche-de-cabaret-ligeramente-demencial,4,400
https://www.alternativateatral.com//obra80666-un-cielo-gris,0,400
https://www.alternativateatral.com//obra81665-ecomaticas,5,401
https://www.alternativateatral.com//obra81332-la-rantifusa--ciclo-musical-entramados,4,401
https://www.alternativateatral.com//obra60423-valeria-radioactiva,3,401
https://www.alternativateatral.com//obra80657-iris,4,401
https://www.alternativateatral.com//obra81064-sopa,4,401
https://www.alternativateatral.com//obra77962-los-dias-de-pesca,5,401
https://www.alternativateatral.com//obra81332-la-rantifusa--ciclo-musical-entramados,5,401
https://www.alternativateatral.com//obra81365-las-manos-de-eduviges-al-momento-de-nacer,2,402
https://www.alternativateatral.com//obra65931-terapia-cual-es-tu-limite,0,402
https://www.alternativateatral.com//obra32723-terrenal,4,402
https://www.alternativateatral.com//obra81748-tu-propio-cuento-capitulo-1,4,402
https://www.alternativateatral.com//obra67979-la-vis-comica,4,402
https://www.alternativateatral.com//obra74405-habitacion-macbeth,3,402
https://www.alternativateatral.com//obra60283-bodas-de-sangre,3,402
https://www.alternativateatral.com//obra81332-la-rantifusa--ciclo-musical-entramados,4,403
https://www.alternativateatral.com//obra81571-carpincho-cronica-de-un-encierro-inesperado,4,403
https://www.alternativateatral.com//obra81384-muestra-comedia-miercoles-forever-young,5,403
https://www.alternativateatral.com//obra81300-algo-inutil,0,403
https://www.alternativateatral.com//obra74405-habitacion-macbeth,4,403
https://www.alternativateatral.com//obra81384-muestra-comedia-miercoles-forever-young,4,403
https://www.alternativateatral.com//obra80862-un-asunto-de-vida-o-muerte,4,403
https://www.alternativateatral.com//obra81332-la-rantifusa--ciclo-musical-entramados,4,404
https://www.alternativateatral.com//obra80841-todo-lo-que-te-digo-es-por-tu-bien,5,404
https://www.alternativateatral.com//obra80980-el-verdadero-viaje-de-descubrimiento-no-consiste-en-buscar-nuevos-paisajes-sino-en-tener-nuevos-ojos,5,404
https://www.alternativateatral.com//obra80874-vane-butera-en-vivo,5,404
https://www.alternativateatral.com//obra76038-misterio-o-milagro,4,404
https://www.alternativateatral.com//obra81569-la-luna-de-chavela-y-federico,4,404
https://www.alternativateatral.com//obra81571-carpincho-cronica-de-un-encierro-inesperado,4,404
https://www.alternativateatral.com//obra80862-un-asunto-de-vida-o-muerte,5,405
https://www.alternativateatral.com//obra79990-buenos-aires--berlin-una-noche-de-cabaret-ligeramente-demencial,4,405
https://www.alternativateatral.com//obra80874-vane-butera-en-vivo,5,405
https://www.alternativateatral.com//obra54563-el-oso,4,405
https://www.alternativateatral.com//obra80874-vane-butera-en-vivo,4,405
https://www.alternativateatral.com//obra80527-la-joven-guarrior-15-anos,5,405
https://www.alternativateatral.com//obra79990-buenos-aires--berlin-una-noche-de-cabaret-ligeramente-demencial,5,405
https://www.alternativateatral.com//obra81384-muestra-comedia-miercoles-forever-young,4,406
https://www.alternativateatral.com//obra74686-arena,5,406
https://www.alternativateatral.com//obra80874-vane-butera-en-vivo,4,406
https://www.alternativateatral.com//obra81488-puto-barrio,0,406
https://www.alternativateatral.com//obra81384-muestra-comedia-miercoles-forever-young,4,406
https://www.alternativateatral.com//obra80017-pastor-aleman,5,406
https://www.alternativateatral.com//obra81332-la-rantifusa--ciclo-musical-entramados,5,406
https://www.alternativateatral.com//obra81332-la-rantifusa--ciclo-musical-entramados,5,407
https://www.alternativateatral.com//obra81384-muestra-comedia-miercoles-forever-young,5,407
https://www.alternativateatral.com//obra80862-un-asunto-de-vida-o-muerte,5,407
https://www.alternativateatral.com//obra80718-los-arboles-mueren-de-pie,4,407
https://www.alternativateatral.com//obra80841-todo-lo-que-te-digo-es-por-tu-bien,5,407
https://www.alternativateatral.com//obra81332-la-rantifusa--ciclo-musical-entramados,5,407
https://www.alternativateatral.com//obra81300-algo-inutil,5,407
https://www.alternativateatral.com//obra81300-algo-inutil,4,408
https://www.alternativateatral.com//obra80874-vane-butera-en-vivo,5,408
https://www.alternativateatral.com//obra81300-algo-inutil,5,408
https://www.alternativateatral.com//obra80874-vane-butera-en-vivo,5,408
https://www.alternativateatral.com//obra81384-muestra-comedia-miercoles-forever-young,4,408
https://www.alternativateatral.com//obra80874-vane-butera-en-vivo,4,408
https://www.alternativateatral.com//obra81332-la-rantifusa--ciclo-musical-entramados,5,408
https://www.alternativateatral.com//obra81300-algo-inutil,3,409
https://www.alternativateatral.com//obra81300-algo-inutil,3,409
https://www.alternativateatral.com//obra81777-las-partes-y-el-todo,4,409
https://www.alternativateatral.com//obra80862-un-asunto-de-vida-o-muerte,4,409
https://www.alternativateatral.com//obra81300-algo-inutil,4,409
https://www.alternativateatral.com//obra81300-algo-inutil,4,409
https://www.alternativateatral.com//obra81300-algo-inutil,4,409
https://www.alternativateatral.com//obra81384-muestra-comedia-miercoles-forever-young,4,410
https://www.alternativateatral.com//obra80904-ciclon--un-ciclo-on,4,410
https://www.alternativateatral.com//obra81668-pisando-fuerte-ballroom--burlesque-vodevil,5,410
https://www.alternativateatral.com//obra81300-algo-inutil,3,410
https://www.alternativateatral.com//obra80874-vane-butera-en-vivo,5,410
https://www.alternativateatral.com//obra80841-todo-lo-que-te-digo-es-por-tu-bien,5,410
https://www.alternativateatral.com//obra80741-la-importancia-de-llamarse-ernesto,5,410
https://www.alternativateatral.com//obra80997-la-senora-macbeth,5,411
https://www.alternativateatral.com//obra79557-cuando-la-lluvia-deje-de-caer,4,411
https://www.alternativateatral.com//obra81146-frente-al-abismo-cuatro-cuentos-crueles,3,411
https://www.alternativateatral.com//obra32723-terrenal,5,411
https://www.alternativateatral.com//obra71144-nuestra-senora-de-las-nubes,3,411
https://www.alternativateatral.com//obra81488-puto-barrio,3,411
https://www.alternativateatral.com//obra67985-trayectorias-residenciales,3,411
https://www.alternativateatral.com//obra81145-jarra-de-porcelana,4,412
https://www.alternativateatral.com//obra71239-lisistrata-al-palo,4,412
https://www.alternativateatral.com//obra81000-deskiciados-humor-postpandemico,5,412
https://www.alternativateatral.com//obra60423-valeria-radioactiva,3,412
https://www.alternativateatral.com//obra80001-maria-e-isabel-una-tragedia-isabelina,5,412
https://www.alternativateatral.com//obra80841-todo-lo-que-te-digo-es-por-tu-bien,5,412
https://www.alternativateatral.com//obra27501-carpa-quemada,5,412
https://www.alternativateatral.com//obra77760-breve-enciclopedia-sobre-la-amistad,4,413
https://www.alternativateatral.com//obra80897-a-mortuis-capit,4,413
https://www.alternativateatral.com//obra81494-retraccion-descarrilar-nunez-recorriendo-el-arroyo-medrano,5,413
https://www.alternativateatral.com//obra81124-bailando-la-vida-ballet-4090,4,413
https://www.alternativateatral.com//obra81124-bailando-la-vida-ballet-4090,5,413
https://www.alternativateatral.com//obra79990-buenos-aires--berlin-una-noche-de-cabaret-ligeramente-demencial,4,413
https://www.alternativateatral.com//obra65140-sex-vivi-tu-experiencia,3,413
https://www.alternativateatral.com//obra81494-retraccion-descarrilar-nunez-recorriendo-el-arroyo-medrano,4,414
https://www.alternativateatral.com//obra81385-muestra-comedia-avanzados-legalmente-rubia,5,414
https://www.alternativateatral.com//obra81022-hotel-del-fin-del-mundo,5,414
https://www.alternativateatral.com//obra81383-juana-somos-todas,4,414
https://www.alternativateatral.com//obra81181-juana-de-arco-y-dios,4,414
https://www.alternativateatral.com//obra81206-cuentos-de-hadas-argentinos,4,414
https://www.alternativateatral.com//obra81385-muestra-comedia-avanzados-legalmente-rubia,4,414
https://www.alternativateatral.com//obra81094-el-sweater-rojo,5,415
https://www.alternativateatral.com//obra81058-cachemir,4,415
https://www.alternativateatral.com//obra78226-no-tengo-tiempo,4,415
https://www.alternativateatral.com//obra81463-manual-para-todos-los-fracasos,4,415
https://www.alternativateatral.com//obra79990-buenos-aires--berlin-una-noche-de-cabaret-ligeramente-demencial,4,415
https://www.alternativateatral.com//obra81338-las-cosas-que-digo-cuando-pienso,4,415
https://www.alternativateatral.com//obra64900-un-domingo-en-familia,5,415
https://www.alternativateatral.com//obra77760-breve-enciclopedia-sobre-la-amistad,4,416
https://www.alternativateatral.com//obra77760-breve-enciclopedia-sobre-la-amistad,4,416
https://www.alternativateatral.com//obra73854-martes-de-la-grande,0,416
https://www.alternativateatral.com//obra80457-hijos-de-la-muerte,4,416
https://www.alternativateatral.com//obra81000-deskiciados-humor-postpandemico,5,416
https://www.alternativateatral.com//obra73854-martes-de-la-grande,5,416
https://www.alternativateatral.com//obra36093-la-pilarcita,5,416
https://www.alternativateatral.com//obra54563-el-oso,4,417
https://www.alternativateatral.com//obra80862-un-asunto-de-vida-o-muerte,4,417
https://www.alternativateatral.com//obra80997-la-senora-macbeth,4,417
https://www.alternativateatral.com//obra81181-juana-de-arco-y-dios,4,417
https://www.alternativateatral.com//obra60423-valeria-radioactiva,4,417
https://www.alternativateatral.com//obra81000-deskiciados-humor-postpandemico,5,417
https://www.alternativateatral.com//obra81349-dido,5,417
https://www.alternativateatral.com//obra78226-no-tengo-tiempo,5,418
https://www.alternativateatral.com//obra81385-muestra-comedia-avanzados-legalmente-rubia,5,418
https://www.alternativateatral.com//obra79037-un-instante-prendido-fuego,5,418
https://www.alternativateatral.com//obra73854-martes-de-la-grande,4,418
https://www.alternativateatral.com//obra81181-juana-de-arco-y-dios,5,418
https://www.alternativateatral.com//obra80642-ciclo-escenicas-teatro-breve--el-chiquero,5,418
https://www.alternativateatral.com//obra80870-te-voy-a-matar-mama,3,418
https://www.alternativateatral.com//obra77760-breve-enciclopedia-sobre-la-amistad,5,419
https://www.alternativateatral.com//obra81163-todas-las-horas-que-tenia,4,419
https://www.alternativateatral.com//obra81349-dido,5,419
https://www.alternativateatral.com//obra81181-juana-de-arco-y-dios,4,419
https://www.alternativateatral.com//obra53616-pornografia-sentimental,5,419
https://www.alternativateatral.com//obra80926-memorias-de-unas-gayshas,4,419
https://www.alternativateatral.com//obra79990-buenos-aires--berlin-una-noche-de-cabaret-ligeramente-demencial,4,419
https://www.alternativateatral.com//obra81463-manual-para-todos-los-fracasos,4,420
https://www.alternativateatral.com//obra81573-el-casamiento-opereta-tragicomica-para-siete-idiotas,4,420
https://www.alternativateatral.com//obra54563-el-oso,4,420
